# EIA international shipping data converted to EJ, aggregated by country, 
# adding USSR data to Russia
Country,year,value,iso,GCAM_region_ID
Antigua and Barbuda,1996,0.0018009370978552281,atg,9
Argentina,1996,0.023645937537738814,arg,31
Armenia,1996,0,arm,10
Aruba,1996,0,abw,9
Australia,1996,0.03514140856942734,aus,6
Austria,1996,0,aut,13
Azerbaijan,1996,0.02201145341823056,aze,10
"Bahamas, The",1996,0.008877291874079173,bhs,9
Bahrain,1996,0.004994791176967852,bhr,21
Bangladesh,1996,6.003123659517426e-4,bgd,27
Barbados,1996,0.005602915415549598,brb,9
Belarus,1996,0,blr,14
Belgium,1996,0.1849130342849552,bel,13
Belize,1996,4.002082439678284e-4,blz,9
Benin,1996,8.004164879356568e-4,ben,5
Bermuda,1996,6.003123659517426e-4,bmu,9
Bhutan,1996,0,btn,27
Bolivia,1996,0,bol,26
Bosnia and Herzegovina,1996,0,bih,15
Botswana,1996,0,bwa,4
Brazil,1996,0.08885103746709175,bra,7
Brunei,1996,0,brn,29
Bulgaria,1996,0.009797891017861025,bgr,12
Burkina Faso,1996,0,bfa,5
Burma (Myanmar),1996,8.004164879356568e-4,mmr,29
Burundi,1996,2.001041219839142e-4,bdi,2
Cambodia,1996,0,khm,29
Cameroon,1996,8.004164879356568e-4,cmr,5
Canada,1996,0.026392111223824358,can,8
Cape Verde,1996,0,cpv,5
Cayman Islands,1996,6.003123659517426e-4,cym,9
Central African Republic,1996,6.003123659517426e-4,caf,5
Chad,1996,8.004164879356568e-4,tcd,5
Chile,1996,0,chl,26
China,1996,0.04551317176895393,chn,11
Colombia,1996,0.007796248884742652,col,32
Comoros,1996,0,com,2
Congo (Brazzaville),1996,4.4828130630630635e-4,cog,5
Congo (Kinshasa),1996,0.005011349943290342,cod,5
Cook Islands,1996,4.002082439678284e-4,cok,29
Costa Rica,1996,0.002865755428652513,cri,9
Cote dIvoire (IvoryCoast),1996,0.007100391307393185,civ,5
Croatia,1996,0.004298332686339155,hrv,15
Cuba,1996,0.0026013535857908852,cub,9
Cyprus,1996,0.01484796621651813,cyp,12
Czech Republic,1996,0,cze,12
Denmark,1996,0.06163567505072096,dnk,13
Djibouti,1996,0.017554479626174433,dji,2
Dominica,1996,0,dma,9
Dominican Republic,1996,0,dom,9
Ecuador,1996,0.02046049624453542,ecu,26
Egypt,1996,0.08701224283264498,egy,3
El Salvador,1996,0,slv,9
Equatorial Guinea,1996,0,gnq,5
Eritrea,1996,0.0028233261438325727,eri,2
Estonia,1996,0,est,12
Ethiopia,1996,4.002082439678284e-4,eth,2
Falkland Islands (Islas Malvinas),1996,0,flk,13
Faroe Islands,1996,0,fro,13
Fiji,1996,0.0022492184041615344,fji,29
Finland,1996,0.0012967708565804412,fin,13
Former Czechoslovakia,1996,0,cze,12
Former Serbia and Montenegro,1996,0.0024012494638069705,scg,15
France,1996,0.11038776939472983,fra,13
French Guiana,1996,6.003123659517426e-4,guf,25
French Polynesia,1996,0.001809683991547714,pyf,29
Gabon,1996,0.005995311786887423,gab,5
"Gambia, The",1996,0,gmb,5
Georgia,1996,0,geo,10
Germany,1996,0.0840497403660363,deu,13
"Germany, East",1996,0,deu,13
"Germany, West",1996,0,deu,13
Ghana,1996,0.0022011453418230567,gha,5
Gibraltar,1996,0.035381773881119724,gib,13
Greece,1996,0.12815677506158973,grc,13
Greenland,1996,0,grl,13
Grenada,1996,9.73106345207775e-5,grd,9
Guadeloupe,1996,0.0034017700737265415,glp,9
Guam,1996,0.004170338157862957,gum,29
Guatemala,1996,0,gtm,9
Guinea,1996,6.003123659517426e-4,gin,5
Guinea-Bissau,1996,2.001041219839142e-4,gnb,5
Guyana,1996,6.090592596442288e-4,guy,25
Haiti,1996,4.002082439678284e-4,hti,9
Hawaiian Trade Zone,1996,0,usa,1
Honduras,1996,0,hnd,9
Hong Kong,1996,0.21355857030589576,hkg,11
Hungary,1996,0,hun,12
Iceland,1996,0,isl,16
India,1996,0.028014577077747994,ind,17
Indonesia,1996,0.034282102580127045,idn,18
Iran,1996,0.021981407754269017,irn,21
Iraq,1996,0,irq,21
Ireland,1996,0.006243488971209816,irl,13
Israel,1996,0.003794166445064367,isr,21
Italy,1996,0.09773854486691785,ita,13
Jamaica,1996,0.0016008329758713136,jam,9
Japan,1996,0.1781106959640606,jpn,19
Jordan,1996,0.012806663806970509,jor,21
Kazakhstan,1996,0.016208433880697055,kaz,10
Kenya,1996,0.0022173700003622924,ken,2
Kiribati,1996,0,kir,29
"Korea, North",1996,0,prk,29
"Korea, South",1996,0.2173323056994662,kor,28
Kosovo,1996,0,srb,15
Kuwait,1996,0.024661480979639158,kwt,21
Kyrgyzstan,1996,0,kgz,10
Laos,1996,0,lao,29
Latvia,1996,0,lva,12
Lebanon,1996,0.007403852513404826,lbn,21
Lesotho,1996,0,lso,4
Liberia,1996,6.483854282902206e-4,lbr,5
Libya,1996,0.010637967782225925,lby,3
Lithuania,1996,0,ltu,12
Luxembourg,1996,0,lux,13
Macau,1996,0,mac,11
Macedonia,1996,0,mkd,15
Madagascar,1996,6.483854282902206e-4,mdg,2
Malawi,1996,6.003123659517426e-4,mwi,4
Malaysia,1996,0.010814636286319833,mys,29
Maldives,1996,0,mdv,27
Mali,1996,8.004164879356568e-4,mli,5
Malta,1996,0.0034498431360650197,mlt,12
Martinique,1996,0.0016729425693790304,mtq,9
Mauritania,1996,0.001000520609919571,mrt,5
Mauritius,1996,0.010749737652162887,mus,2
Mexico,1996,0.03485897932818878,mex,20
Micronesia,1996,0,fsm,29
Moldova,1996,0,mda,14
Mongolia,1996,0,mng,10
Montenegro,1996,0,mne,15
Montserrat,1996,4.078122006032172e-5,msr,9
Morocco,1996,0.0032016659517426272,mar,3
Mozambique,1996,0.0030015618297587134,moz,4
Namibia,1996,0,nam,4
Nauru,1996,2.001041219839142e-4,nru,29
Nepal,1996,0,npl,27
Netherlands,1996,0.4688445587215903,nld,13
Netherlands Antilles,1996,0.07276458898207859,ant,9
New Caledonia,1996,0.0010223890459773446,ncl,29
New Zealand,1996,0.012367396199852668,nzl,6
Nicaragua,1996,0,nic,9
Niger,1996,6.003123659517426e-4,ner,5
Nigeria,1996,0.03133762751189527,nga,5
Niue,1996,0,niu,29
Norway,1996,0.025430649977054805,nor,16
Oman,1996,0.012303098478974954,omn,21
Pakistan,1996,0.00585109259987199,pak,22
Palestinian Territories,1996,0,pse,21
Panama,1996,0.045386979980315434,pan,9
Papua New Guinea,1996,0.001000520609919571,png,29
Paraguay,1996,9.73106345207775e-5,pry,26
Peru,1996,0.002921640363620993,per,26
Philippines,1996,0.028351088514117342,phl,29
Poland,1996,0.008797370407941454,pol,12
Portugal,1996,0.014616614604014201,prt,13
Puerto Rico,1996,0.007084166648853947,pri,1
Qatar,1996,0.004402290683646113,qat,21
Reunion,1996,6.003123659517426e-4,reu,2
Romania,1996,0,rom,12
Russia,1996,0.5155235022522523,rus,23
Rwanda,1996,4.002082439678284e-4,rwa,2
Saint Helena,1996,0,shn,13
Saint Kitts and Nevis,1996,0,kna,9
Saint Lucia,1996,0,lca,9
Saint Pierre and Miquelon,1996,1.6314489065348526e-4,spm,13
Saint Vincent/Grenadines,1996,0,vct,9
Samoa,1996,0,wsm,29
Sao Tome and Principe,1996,0,stp,5
Saudi Arabia,1996,0.5282989185687028,sau,21
Senegal,1996,0.01054182165754897,sen,5
Serbia,1996,0,srb,15
Seychelles,1996,0.0046067670506497104,syc,29
Sierra Leone,1996,0.004074192033186001,sle,5
Singapore,1996,0.4814937832494023,sgp,29
Slovakia,1996,0,svk,12
Slovenia,1996,0,svn,12
Solomon Islands,1996,8.670511605563004e-5,slb,29
Somalia,1996,8.004164879356568e-4,som,2
South Africa,1996,0.12383620858391904,zaf,24
Spain,1996,0.1892336007626259,esp,13
Sri Lanka,1996,0.019827734561505203,lka,27
Sudan,1996,0.002001041219839142,sdn,2
Suriname,1996,0.01140593495308311,sur,25
Swaziland,1996,0,swz,4
Sweden,1996,0.04386666938386107,swe,13
Switzerland,1996,6.003123659517426e-4,che,16
Syria,1996,0.0042021865616621995,syr,21
Taiwan,1996,0.09717969551723304,twn,30
Tajikistan,1996,0,tjk,10
Tanzania,1996,0.0022972914665000126,tza,4
Thailand,1996,0.030736714232664303,tha,29
Timor-Leste (East Timor),1996,0,tls,29
Togo,1996,0,tgo,5
Tonga,1996,1.3006767928954428e-4,ton,29
Trinidad and Tobago,1996,0.01148645733250006,tto,9
Tunisia,1996,0.008204269001340483,tun,3
Turkey,1996,0.0050188277081370915,tur,15
Turkmenistan,1996,0,tkm,10
Turks and Caicos Islands,1996,0,tca,13
Tuvalu,1996,0,tuv,29
U.S. Pacific Islands,1996,6.003123659517426e-4,mhl,29
Uganda,1996,0,uga,2
Ukraine,1996,0.028014577077747994,ukr,14
United Arab Emirates,1996,0.3912846817712485,are,21
United Kingdom,1996,0.10630155909595923,gbr,13
United States,1996,1.3346704571015384,usa,1
Uruguay,1996,0.020043462428749128,ury,26
Uzbekistan,1996,0,uzb,10
Vanuatu,1996,0,vut,29
Venezuela,1996,0.059394268519189435,ven,25
Vietnam,1996,0,vnm,29
"Virgin Islands,  U.S.",1996,0.007764400480943411,vir,1
"Virgin Islands, British",1996,0,vgb,13
Wake Island,1996,0.016808746246648798,usa,1
Western Sahara,1996,1.8401575057640747e-4,esh,3
Western Sahara,1996,1.8401575057640747e-4,esh,3
Yemen,1996,0.006667733746346884,yem,21
Yemen,1996,0.006667733746346884,yem,21
Zambia,1996,0.0016008329758713136,zmb,4
Zambia,1996,0.0016008329758713136,zmb,4
Zimbabwe,1996,0,zwe,4
Zimbabwe,1996,0,zwe,4
Afghanistan,1997,2.001041219839142e-4,afg,27
Albania,1997,0,alb,15
Algeria,1997,0.02480570016665459,dza,3
American Samoa,1997,0.0036018741957104562,asm,29
Angola,1997,0.03393958201096539,ago,4
Antigua and Barbuda,1997,0.0018009370978552281,atg,9
Argentina,1997,0.027816275695601765,arg,31
Armenia,1997,0,arm,10
Aruba,1997,0,abw,9
Australia,1997,0.030658595506364274,aus,6
Austria,1997,0,aut,13
Azerbaijan,1997,0.026013535857908845,aze,10
"Bahamas, The",1997,0.018427005707617804,bhs,9
Bahrain,1997,0.0045146614668623046,bhr,21
Bangladesh,1997,6.243488971209815e-4,bgd,27
Barbados,1997,0.005602915415549598,brb,9
Belarus,1997,0,blr,14
Belgium,1997,0.20932814082010967,bel,13
Belize,1997,6.003123659517426e-4,blz,9
Benin,1997,0.001000520609919571,ben,5
Bermuda,1997,6.003123659517426e-4,bmu,9
Bhutan,1997,0,btn,27
Bolivia,1997,0,bol,26
Bosnia and Herzegovina,1997,0,bih,15
Botswana,1997,0,bwa,4
Brazil,1997,0.0698020865154699,bra,7
Brunei,1997,0,brn,29
Bulgaria,1997,0.01393638077192474,bgr,12
Burkina Faso,1997,0,bfa,5
Burma (Myanmar),1997,8.004164879356568e-4,mmr,29
Burundi,1997,2.001041219839142e-4,bdi,2
Cambodia,1997,0,khm,29
Cameroon,1997,0.0032016659517426272,cmr,5
Canada,1997,0.01909161579444726,can,8
Cape Verde,1997,0,cpv,5
Cayman Islands,1997,6.003123659517426e-4,cym,9
Central African Republic,1997,6.003123659517426e-4,caf,5
Chad,1997,8.004164879356568e-4,tcd,5
Chile,1997,0,chl,26
China,1997,0.039510048109436514,chn,11
Colombia,1997,0.007027680800606236,col,32
Comoros,1997,0,com,2
Congo (Brazzaville),1997,4.4828130630630635e-4,cog,5
Congo (Kinshasa),1997,0.005011373979821511,cod,5
Cook Islands,1997,4.002082439678284e-4,cok,29
Costa Rica,1997,0.002865755428652513,cri,9
Cote dIvoire (IvoryCoast),1997,0.003714244978926648,civ,5
Croatia,1997,0.0034738796672342583,hrv,15
Cuba,1997,0.007036093586515469,cub,9
Cyprus,1997,0.01471997168804193,cyp,12
Czech Republic,1997,0,cze,12
Denmark,1997,0.055392186079511144,dnk,13
Djibouti,1997,0.017778620279327587,dji,2
Dominica,1997,0,dma,9
Dominican Republic,1997,0,dom,9
Ecuador,1997,0.022069742006315965,ecu,26
Egypt,1997,0.09149505589570806,egy,3
El Salvador,1997,0,slv,9
Equatorial Guinea,1997,0,gnq,5
Eritrea,1997,0.0028233862351604955,eri,2
Estonia,1997,0,est,12
Ethiopia,1997,4.002082439678284e-4,eth,2
Falkland Islands (Islas Malvinas),1997,0,flk,13
Faroe Islands,1997,0,fro,13
Fiji,1997,0.0022492184041615344,fji,29
Finland,1997,0.002793645835144796,fin,13
Former Czechoslovakia,1997,0,cze,12
Former Serbia and Montenegro,1997,0.0024012494638069705,scg,15
France,1997,0.11639089305424725,fra,13
French Guiana,1997,8.004164879356568e-4,guf,25
French Polynesia,1997,0.0018097080280788836,pyf,29
Gabon,1997,0.005843280727241986,gab,5
"Gambia, The",1997,0,gmb,5
Georgia,1997,0,geo,10
Germany,1997,0.08853255342909935,deu,13
"Germany, East",1997,0,deu,13
"Germany, West",1997,0,deu,13
Ghana,1997,0.001000520609919571,gha,5
Gibraltar,1997,0.035381773881119724,gib,13
Greece,1997,0.1283971403732821,grc,13
Greenland,1997,0,grl,13
Grenada,1997,9.757076987935658e-5,grd,9
Guadeloupe,1997,0.0034017700737265415,glp,9
Guam,1997,0.004170338157862957,gum,29
Guatemala,1997,0.005002603049597856,gtm,9
Guinea,1997,6.003123659517426e-4,gin,5
Guinea-Bissau,1997,2.001041219839142e-4,gnb,5
Guyana,1997,6.09083296175398e-4,guy,25
Haiti,1997,6.003123659517426e-4,hti,9
Hawaiian Trade Zone,1997,0,usa,1
Honduras,1997,0,hnd,9
Hong Kong,1997,0.21531924621404244,hkg,11
Hungary,1997,0,hun,12
Iceland,1997,0,isl,16
India,1997,0.04949121767746298,ind,17
Indonesia,1997,0.038716842580851646,idn,18
Iran,1997,0.022053517347776733,irn,21
Iraq,1997,0,irq,21
Ireland,1997,0.006219452440040577,irl,13
Israel,1997,0.007284270770837862,isr,21
Italy,1997,0.0974981795552255,ita,13
Jamaica,1997,0.0030015618297587134,jam,9
Japan,1997,0.21421356578025746,jpn,19
Jordan,1997,0.012806663806970509,jor,21
Kazakhstan,1997,0.013006767928954423,kaz,10
Kenya,1997,0.009045547592263845,ken,2
Kiribati,1997,0,kir,29
"Korea, North",1997,0,prk,29
"Korea, South",1997,0.24374845345445986,kor,28
Kosovo,1997,0,srb,15
Kuwait,1997,0.026662522199478303,kwt,21
Kyrgyzstan,1997,0,kgz,10
Laos,1997,0,lao,29
Latvia,1997,0,lva,12
Lebanon,1997,0.007603956635388741,lbn,21
Lesotho,1997,0,lso,4
Liberia,1997,6.483854282902206e-4,lbr,5
Libya,1997,0.010189686475919621,lby,3
Lithuania,1997,0.002441510653515446,ltu,12
Luxembourg,1997,0,lux,13
Macau,1997,0,mac,11
Macedonia,1997,0,mkd,15
Madagascar,1997,6.483854282902206e-4,mdg,2
Malawi,1997,8.004164879356568e-4,mwi,4
Malaysia,1997,0.0066040369387484,mys,29
Maldives,1997,0,mdv,27
Mali,1997,8.004164879356568e-4,mli,5
Malta,1997,0.0034498431360650197,mlt,12
Martinique,1997,0.0016729425693790304,mtq,9
Mauritania,1997,0.001000520609919571,mrt,5
Mauritius,1997,0.010749737652162887,mus,2
Mexico,1997,0.03471476014117335,mex,20
Micronesia,1997,0,fsm,29
Moldova,1997,0,mda,14
Mongolia,1997,0,mng,10
Montenegro,1997,0,mne,15
Montserrat,1997,4.088127212131367e-5,msr,9
Morocco,1997,0.0038019783176943705,mar,3
Mozambique,1997,0.0030015618297587134,moz,4
Namibia,1997,0,nam,4
Nauru,1997,2.001041219839142e-4,nru,29
Nepal,1997,0,npl,27
Netherlands,1997,0.4987039395665773,nld,13
Netherlands Antilles,1997,0.07276458898207859,ant,9
New Caledonia,1997,0.0010224491373052678,ncl,29
New Zealand,1997,0.010046068202183416,nzl,6
Nicaragua,1997,0,nic,9
Niger,1997,0.001000520609919571,ner,5
Nigeria,1997,0.015729505997149965,nga,5
Niue,1997,0,niu,29
Norway,1997,0.03806184710648987,nor,16
Oman,1997,0.018963621265971065,omn,21
Pakistan,1997,0.006475441496992972,pak,22
Palestinian Territories,1997,0,pse,21
Panama,1997,0.04234635878740672,pan,9
Papua New Guinea,1997,0.001000520609919571,png,29
Paraguay,1997,9.757076987935658e-5,pry,26
Peru,1997,0.002921640363620993,per,26
Philippines,1997,0.03044827585863343,phl,29
Poland,1997,0.006179792163611333,pol,12
Portugal,1997,0.015313073094642901,prt,13
Puerto Rico,1997,0.006483854282902205,pri,1
Qatar,1997,0.0052027071715817705,qat,21
Reunion,1997,6.003123659517426e-4,reu,2
Romania,1997,0.0052027071715817705,rom,12
Russia,1997,0.6455911815417965,rus,23
Rwanda,1997,4.002082439678284e-4,rwa,2
Saint Helena,1997,0,shn,13
Saint Kitts and Nevis,1997,0,kna,9
Saint Lucia,1997,0,lca,9
Saint Pierre and Miquelon,1997,1.6358511972184987e-4,spm,13
Saint Vincent/Grenadines,1997,0,vct,9
Samoa,1997,0,wsm,29
Sao Tome and Principe,1997,0,stp,5
Saudi Arabia,1997,0.5282989185687028,sau,21
Senegal,1997,0.010765962310702124,sen,5
Serbia,1997,0,srb,15
Seychelles,1997,0.00480688319089921,syc,29
Sierra Leone,1997,0.0042742961551699155,sle,5
Singapore,1997,0.6287055183954061,sgp,29
Slovakia,1997,0,svk,12
Slovenia,1997,0,svn,12
Solomon Islands,1997,8.694524100201074e-5,slb,29
Somalia,1997,8.004164879356568e-4,som,2
South Africa,1997,0.09693933020554066,zaf,24
Spain,1997,0.23438021543124893,esp,13
Sri Lanka,1997,0.015569062151595293,lka,27
Sudan,1997,0.002001041219839142,sdn,2
Suriname,1997,0.01140593495308311,sur,25
Swaziland,1997,0,swz,4
Sweden,1997,0.0528322955099872,swe,13
Switzerland,1997,6.003123659517426e-4,che,16
Syria,1997,0.004602394805630027,syr,21
Taiwan,1997,0.11535131308117769,twn,30
Tajikistan,1997,0,tjk,10
Tanzania,1997,0.0022972914665000126,tza,4
Thailand,1997,0.033140367349588196,tha,29
Timor-Leste (East Timor),1997,0,tls,29
Togo,1997,0,tgo,5
Tonga,1997,1.3040785629691686e-4,ton,29
Trinidad and Tobago,1997,0.011438384270161583,tto,9
Tunisia,1997,0.009877211570719515,tun,3
Turkey,1997,0.006691770277516122,tur,15
Turkmenistan,1997,0,tkm,10
Turks and Caicos Islands,1997,0,tca,13
Tuvalu,1997,0,tuv,29
U.S. Pacific Islands,1997,6.003123659517426e-4,mhl,29
Uganda,1997,0,uga,2
Ukraine,1997,0.028014577077747994,ukr,14
United Arab Emirates,1997,0.4490805209676836,are,21
United Kingdom,1997,0.11774895706530927,gbr,13
United States,1997,1.4230407639452456,usa,1
Uruguay,1997,0.015496952558087577,ury,26
Uzbekistan,1997,0,uzb,10
Vanuatu,1997,0,vut,29
Venezuela,1997,0.059394268519189435,ven,25
Vietnam,1997,0,vnm,29
"Virgin Islands,  U.S.",1997,0.007764400480943411,vir,1
"Virgin Islands, British",1997,0,vgb,13
Wake Island,1997,0.017609162734584453,usa,1
Western Sahara,1997,1.845160108813673e-4,esh,3
Western Sahara,1997,1.845160108813673e-4,esh,3
Yemen,1997,0.008837030684370698,yem,21
Yemen,1997,0.008837030684370698,yem,21
Zambia,1997,0.0016008329758713136,zmb,4
Zambia,1997,0.0016008329758713136,zmb,4
Zimbabwe,1997,0,zwe,4
Zimbabwe,1997,0,zwe,4
Afghanistan,1998,2.001041219839142e-4,afg,27
Albania,1998,0,alb,15
Algeria,1998,0.020731508133468593,dza,3
American Samoa,1998,0.0036018741957104562,asm,29
Angola,1998,0.009204789611260054,ago,4
Antigua and Barbuda,1998,0.0018009370978552281,atg,9
Argentina,1998,0.027768202633263288,arg,31
Armenia,1998,0,arm,10
Aruba,1998,0,abw,9
Australia,1998,0.028897919598217522,aus,6
Austria,1998,0,aut,13
Azerbaijan,1998,0.02201145341823056,aze,10
"Bahamas, The",1998,0.011478645459870058,bhs,9
Bahrain,1998,0.0045146614668623046,bhr,21
Bangladesh,1998,0.0017690886940559866,bgd,27
Barbados,1998,0.005602915415549598,brb,9
Belarus,1998,0,blr,14
Belgium,1998,0.2227765800092988,bel,13
Belize,1998,6.003123659517426e-4,blz,9
Benin,1998,0.001000520609919571,ben,5
Bermuda,1998,6.003123659517426e-4,bmu,9
Bhutan,1998,0,btn,27
Bolivia,1998,0,bol,26
Bosnia and Herzegovina,1998,0,bih,15
Botswana,1998,0,bwa,4
Brazil,1998,0.10982291091225274,bra,7
Brunei,1998,0,brn,29
Bulgaria,1998,0.011767083833900927,bgr,12
Burkina Faso,1998,0,bfa,5
Burma (Myanmar),1998,6.003123659517426e-4,mmr,29
Burundi,1998,2.001041219839142e-4,bdi,2
Cambodia,1998,0,khm,29
Cameroon,1998,0.0032016659517426272,cmr,5
Canada,1998,0.04834948244692414,can,8
Cape Verde,1998,0,cpv,5
Cayman Islands,1998,6.003123659517426e-4,cym,9
Central African Republic,1998,6.003123659517426e-4,caf,5
Chad,1998,8.004164879356568e-4,tcd,5
Chile,1998,0,chl,26
China,1998,0.085732297547883,chn,11
Colombia,1998,0.008324451657186677,col,32
Comoros,1998,0,com,2
Congo (Brazzaville),1998,0.0017931252252252254,cog,5
Congo (Kinshasa),1998,0.006347446968516775,cod,5
Cook Islands,1998,4.002082439678284e-4,cok,29
Costa Rica,1998,0.002865755428652513,cri,9
Cote dIvoire (IvoryCoast),1998,0.003738281510095887,civ,5
Croatia,1998,0.003673983789218173,hrv,15
Cuba,1998,0.01644098731975944,cub,9
Cyprus,1998,0.015272210991655193,cyp,12
Czech Republic,1998,0,cze,12
Denmark,1998,0.058913537895804655,dnk,13
Djibouti,1998,0.017778620279327587,dji,2
Dominica,1998,0,dma,9
Dominican Republic,1998,0,dom,9
Ecuador,1998,0.007380416895514818,ecu,26
Egypt,1998,0.106704170993044,egy,3
El Salvador,1998,0,slv,9
Equatorial Guinea,1998,0,gnq,5
Eritrea,1998,0.00302349035714441,eri,2
Estonia,1998,0,est,12
Ethiopia,1998,4.002082439678284e-4,eth,2
Falkland Islands (Islas Malvinas),1998,0,flk,13
Faroe Islands,1998,0,fro,13
Fiji,1998,0.0020250777510083815,fji,29
Finland,1998,0,fin,13
Former Czechoslovakia,1998,0,cze,12
Former Serbia and Montenegro,1998,0.0042021865616621995,scg,15
France,1998,0.10542422570828201,fra,13
French Guiana,1998,8.004164879356568e-4,guf,25
French Polynesia,1998,0.0018097080280788836,pyf,29
Gabon,1998,0.01366416705643311,gab,5
"Gambia, The",1998,0,gmb,5
Georgia,1998,0,geo,10
Germany,1998,0.08252942976958191,deu,13
"Germany, East",1998,0,deu,13
"Germany, West",1998,0,deu,13
Ghana,1998,0.0024012494638069705,gha,5
Gibraltar,1998,0.03986458694418279,gib,13
Greece,1998,0.14384662078231047,grc,13
Greenland,1998,0,grl,13
Grenada,1998,9.757076987935658e-5,grd,9
Guadeloupe,1998,0.0034017700737265415,glp,9
Guam,1998,0.004170338157862957,gum,29
Guatemala,1998,0.005002603049597856,gtm,9
Guinea,1998,6.003123659517426e-4,gin,5
Guinea-Bissau,1998,2.001041219839142e-4,gnb,5
Guyana,1998,6.09083296175398e-4,guy,25
Haiti,1998,6.003123659517426e-4,hti,9
Hawaiian Trade Zone,1998,0,usa,1
Honduras,1998,0,hnd,9
Hong Kong,1998,0.23308825188090238,hkg,11
Hungary,1998,0,hun,12
Iceland,1998,0,isl,16
India,1998,0.0677169174365384,ind,17
Indonesia,1998,0.03876491564319011,idn,18
Iran,1998,0.028657554286525132,irn,21
Iraq,1998,0,irq,21
Ireland,1998,0.006419556562024491,irl,13
Israel,1998,0.006187604036241336,isr,21
Italy,1998,0.11822968768869407,ita,13
Jamaica,1998,0.0030015618297587134,jam,9
Japan,1998,0.2363872657838804,jpn,19
Jordan,1998,0.009613768785451537,jor,21
Kazakhstan,1998,0.010405414343163541,kaz,10
Kenya,1998,0.002889791959821752,ken,2
Kiribati,1998,0,kir,29
"Korea, North",1998,0,prk,29
"Korea, South",1998,0.2522333489572012,kor,28
Kosovo,1998,0,srb,15
Kuwait,1998,0.03415591079148854,kwt,21
Kyrgyzstan,1998,0,kgz,10
Laos,1998,0,lao,29
Latvia,1998,0,lva,12
Lebanon,1998,0.01580822563672922,lbn,21
Lesotho,1998,0,lso,4
Liberia,1998,6.483854282902206e-4,lbr,5
Libya,1998,0.005787395792273508,lby,3
Lithuania,1998,0.002121223875685337,ltu,12
Luxembourg,1998,0,lux,13
Macau,1998,0,mac,11
Macedonia,1998,0,mkd,15
Madagascar,1998,6.483854282902206e-4,mdg,2
Malawi,1998,8.004164879356568e-4,mwi,4
Malaysia,1998,0.0184113819623578,mys,29
Maldives,1998,0,mdv,27
Mali,1998,8.004164879356568e-4,mli,5
Malta,1998,0.0036499472580489335,mlt,12
Martinique,1998,0.0016729425693790304,mtq,9
Mauritania,1998,0.001000520609919571,mrt,5
Mauritius,1998,0.010749737652162887,mus,2
Mexico,1998,0.04250259624000676,mex,20
Micronesia,1998,0,fsm,29
Moldova,1998,0,mda,14
Mongolia,1998,0,mng,10
Montenegro,1998,0,mne,15
Montserrat,1998,4.088127212131367e-5,msr,9
Morocco,1998,0.0042021865616621995,mar,3
Mozambique,1998,1.2784652353552278e-4,moz,4
Namibia,1998,0,nam,4
Nauru,1998,2.001041219839142e-4,nru,29
Nepal,1998,0,npl,27
Netherlands,1998,0.5047070632260947,nld,13
